b'LoRa Receiver\r\
b'LoRa Initializing OK!\r\
b"Received packet 'Sender 1:,143, S1M1:,10.73,S1M2: ,10.65,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,148, S2M1:,43.02,S2M2: ,36.38,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 2:,149, S2M1:,38.33,S2M2: ,32.97,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,145, S1M1:,10.73,S1M2: ,10.65,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,150, S2M1:,38.93,S2M2: ,33.14,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,146, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,151, S2M1:,43.24,S2M2: ,36.38,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,147, S1M1:,10.73,S1M2: ,10.65,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,152, S2M1:,38.53,S2M2: ,32.97,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,148, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,153, S2M1:,41.25,S2M2: ,35.26,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,149, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,154, S2M1:,43.24,S2M2: ,36.95,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,150, S1M1:,10.69,S1M2: ,10.65,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,155, S2M1:,39.55,S2M2: ,34.19,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 2:,156, S2M1:,43.93,S2M2: ,37.54,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,152, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,157, S2M1:,38.73,S2M2: ,33.66,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,153, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,158, S2M1:,43.70,S2M2: ,36.76,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,154, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,159, S2M1:,38.93,S2M2: ,33.14,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,155, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,160, S2M1:,40.18,S2M2: ,34.36,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,156, S1M1:,10.77,S1M2: ,10.69,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,161, S2M1:,44.39,S2M2: ,37.54,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,157, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,162, S2M1:,38.73,S2M2: ,33.49,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,158, S1M1:,10.73,S1M2: ,10.65,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,163, S2M1:,44.86,S2M2: ,38.13,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,159, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,164, S2M1:,38.73,S2M2: ,33.66,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,160, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,165, S2M1:,45.10,S2M2: ,38.33,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,161, S1M1:,10.73,S1M2: ,10.65,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,166, S2M1:,38.53,S2M2: ,33.32,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,162, S1M1:,10.77,S1M2: ,10.69,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,167, S2M1:,44.39,S2M2: ,37.73,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,163, S1M1:,10.77,S1M2: ,10.69,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,168, S2M1:,40.18,S2M2: ,34.54,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,164, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,169, S2M1:,40.60,S2M2: ,35.08,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,165, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,170, S2M1:,43.93,S2M2: ,37.54,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,166, S1M1:,10.77,S1M2: ,10.69,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,171, S2M1:,43.24,S2M2: ,36.76,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,167, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,172, S2M1:,38.53,S2M2: ,33.14,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,168, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,173, S2M1:,38.73,S2M2: ,33.66,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,169, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,174, S2M1:,42.34,S2M2: ,36.38,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,170, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,175, S2M1:,44.16,S2M2: ,37.73,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,171, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 1:,173, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 1:,174, S1M1:,10.77,S1M2: ,10.69,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,178, S2M1:,40.60,S2M2: ,34.72,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,175, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,179, S2M1:,40.60,S2M2: ,34.72,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,176, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,180, S2M1:,40.60,S2M2: ,34.90,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,177, S1M1:,10.73,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,181, S2M1:,40.81,S2M2: ,34.90,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,178, S1M1:,10.69,S1M2: ,10.65,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,182, S2M1:,40.81,S2M2: ,34.90,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,179, S1M1:,10.69,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,183, S2M1:,39.97,S2M2: ,34.19,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,180, S1M1:,10.69,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,184, S2M1:,39.14,S2M2: ,33.32,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,181, S1M1:,10.69,S1M2: ,10.65,S1T1: ,27.87,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,185, S2M1:,38.73,S2M2: ,32.97,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,182, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,186, S2M1:,39.14,S2M2: ,33.14,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,183, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,187, S2M1:,39.97,S2M2: ,34.01,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,184, S1M1:,10.73,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,188, S2M1:,41.46,S2M2: ,34.90,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,185, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,189, S2M1:,43.70,S2M2: ,36.95,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,186, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,190, S2M1:,45.10,S2M2: ,38.33,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,187, S1M1:,10.73,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,191, S2M1:,44.16,S2M2: ,37.54,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,188, S1M1:,10.73,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,192, S2M1:,42.79,S2M2: ,36.57,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,189, S1M1:,10.73,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,193, S2M1:,39.97,S2M2: ,34.36,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,190, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,194, S2M1:,37.54,S2M2: ,32.14,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,191, S1M1:,10.73,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,195, S2M1:,40.60,S2M2: ,34.36,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,192, S1M1:,10.73,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,196, S2M1:,43.93,S2M2: ,37.15,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,193, S1M1:,10.45,S1M2: ,10.41,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,197, S2M1:,37.73,S2M2: ,32.30,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,194, S1M1:,10.73,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,198, S2M1:,39.76,S2M2: ,33.83,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,195, S1M1:,10.69,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,199, S2M1:,41.90,S2M2: ,35.45,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,196, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,200, S2M1:,37.93,S2M2: ,32.47,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,197, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,201, S2M1:,43.70,S2M2: ,37.15,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,198, S1M1:,10.77,S1M2: ,10.69,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,202, S2M1:,38.93,S2M2: ,33.66,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,199, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,203, S2M1:,44.86,S2M2: ,38.13,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,200, S1M1:,10.73,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,204, S2M1:,41.90,S2M2: ,36.00,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,201, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,205, S2M1:,40.81,S2M2: ,34.90,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,202, S1M1:,10.69,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,206, S2M1:,42.12,S2M2: ,36.00,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,203, S1M1:,10.73,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,207, S2M1:,37.93,S2M2: ,32.47,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,204, S1M1:,10.69,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,208, S2M1:,42.57,S2M2: ,36.00,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,205, S1M1:,10.73,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,209, S2M1:,37.54,S2M2: ,32.14,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,206, S1M1:,10.69,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,210, S2M1:,43.24,S2M2: ,36.38,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,207, S1M1:,10.69,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,211, S2M1:,37.15,S2M2: ,31.81,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,208, S1M1:,10.69,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,212, S2M1:,43.02,S2M2: ,36.19,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,209, S1M1:,10.69,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,213, S2M1:,37.34,S2M2: ,31.98,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,210, S1M1:,10.69,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,214, S2M1:,43.02,S2M2: ,36.19,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,211, S1M1:,10.69,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,215, S2M1:,38.53,S2M2: ,32.81,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,212, S1M1:,10.69,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,216, S2M1:,40.18,S2M2: ,34.19,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,213, S1M1:,10.69,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,217, S2M1:,43.24,S2M2: ,36.38,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,214, S1M1:,10.69,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,218, S2M1:,38.53,S2M2: ,32.81,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,215, S1M1:,10.73,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,219, S2M1:,37.73,S2M2: ,32.30,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,216, S1M1:,10.69,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,220, S2M1:,41.46,S2M2: ,35.08,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,217, S1M1:,10.69,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,221, S2M1:,42.79,S2M2: ,36.00,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,218, S1M1:,10.69,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,222, S2M1:,38.93,S2M2: ,33.14,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,219, S1M1:,10.73,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,223, S2M1:,37.54,S2M2: ,32.30,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,220, S1M1:,10.69,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,224, S2M1:,43.24,S2M2: ,36.57,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,222, S1M1:,10.69,S1M2: ,10.61,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 1:,223, S1M1:,10.69,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 1:,224, S1M1:,10.69,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,227, S2M1:,44.39,S2M2: ,37.73,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,225, S1M1:,10.73,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,228, S2M1:,43.70,S2M2: ,37.15,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,226, S1M1:,10.69,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,229, S2M1:,39.76,S2M2: ,34.19,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,227, S1M1:,10.73,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,230, S2M1:,39.76,S2M2: ,34.36,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,228, S1M1:,10.73,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,231, S2M1:,43.47,S2M2: ,37.15,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,229, S1M1:,10.69,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,232, S2M1:,44.63,S2M2: ,37.93,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,230, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,233, S2M1:,40.39,S2M2: ,34.72,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,231, S1M1:,10.73,S1M2: ,10.69,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,234, S2M1:,39.76,S2M2: ,34.36,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,232, S1M1:,10.69,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,235, S2M1:,45.10,S2M2: ,38.33,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,233, S1M1:,10.73,S1M2: ,10.65,S1T1: ,28.00,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,236, S2M1:,39.97,S2M2: ,34.36,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,234, S1M1:,10.73,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,237, S2M1:,41.25,S2M2: ,35.45,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,235, S1M1:,10.69,S1M2: ,10.65,S1T1: ,28.00,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,238, S2M1:,44.63,S2M2: ,37.93,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,236, S1M1:,10.73,S1M2: ,10.65,S1T1: ,27.94,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,239, S2M1:,38.93,S2M2: ,33.66,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,237, S1M1:,10.69,S1M2: ,10.61,S1T1: ,28.00,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,240, S2M1:,44.63,S2M2: ,37.93,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,238, S1M1:,10.73,S1M2: ,10.65,S1T1: ,28.00,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,241, S2M1:,39.55,S2M2: ,34.19,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,239, S1M1:,10.69,S1M2: ,10.65,S1T1: ,28.00,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,242, S2M1:,43.47,S2M2: ,37.15,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,240, S1M1:,10.89,S1M2: ,10.85,S1T1: ,28.00,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,243, S2M1:,39.97,S2M2: ,34.54,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,241, S1M1:,10.65,S1M2: ,10.61,S1T1: ,28.00,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,244, S2M1:,39.55,S2M2: ,34.54,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,242, S1M1:,10.69,S1M2: ,10.61,S1T1: ,28.00,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,245, S2M1:,42.34,S2M2: ,36.38,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,243, S1M1:,10.81,S1M2: ,10.73,S1T1: ,28.00,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,246, S2M1:,39.97,S2M2: ,34.90,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,244, S1M1:,10.73,S1M2: ,10.69,S1T1: ,28.00,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,247, S2M1:,38.33,S2M2: ,33.14,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,245, S1M1:,10.73,S1M2: ,10.65,S1T1: ,28.00,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,248, S2M1:,42.34,S2M2: ,36.19,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,246, S1M1:,10.77,S1M2: ,10.69,S1T1: ,28.00,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,249, S2M1:,40.39,S2M2: ,34.72,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,247, S1M1:,10.77,S1M2: ,10.69,S1T1: ,28.00,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,250, S2M1:,37.34,S2M2: ,32.30,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,248, S1M1:,10.73,S1M2: ,10.69,S1T1: ,28.00,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,251, S2M1:,36.76,S2M2: ,31.98,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,249, S1M1:,10.73,S1M2: ,10.69,S1T1: ,28.00,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,252, S2M1:,39.55,S2M2: ,34.19,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,250, S1M1:,10.77,S1M2: ,10.69,S1T1: ,28.00,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,253, S2M1:,42.79,S2M2: ,36.76,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,251, S1M1:,10.73,S1M2: ,10.65,S1T1: ,28.00,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,254, S2M1:,43.02,S2M2: ,37.15,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,252, S1M1:,10.73,S1M2: ,10.65,S1T1: ,28.00,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,255, S2M1:,40.39,S2M2: ,35.26,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,253, S1M1:,10.73,S1M2: ,10.69,S1T1: ,28.00,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,256, S2M1:,36.95,S2M2: ,32.14,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,254, S1M1:,10.77,S1M2: ,10.69,S1T1: ,28.00,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,257, S2M1:,38.53,S2M2: ,33.14,S2T1: ,-127.00,S2T2: ,-127.00\r\
b"Received packet 'Sender 1:,255, S1M1:,10.77,S1M2: ,10.73,S1T1: ,28.00,S1T2: ,-127.00\r\
b"Received packet 'Sender 2:,258, S2M1:,42.34,S2M2: ,36.00,S2T1: ,-127.00,S2T2: ,-127.00\r\
